ageGyr,logL/Lsun,logR/Rsun,L/Lsun,R/Rsun,logTeff,Teff,logTcore,logrho_core,logPcore,Xcore,Ycore,Zcore
1.21110364E+01,3.43694614E+00,2.25423779E+00,2734.92952688119,179.571656947447,3.49374495E+00,3117.05847804285,7.82863533E+00,6.01274308E+00,2.24598842E+01,0.00000000E+00,9.79295468E-01,2.07045317E-02
1.21110489E+01,3.43748150E+00,2.25466359E+00,2738.30298603064,179.747802650439,3.49366589E+00,3116.49109295248,7.82870556E+00,6.01307414E+00,2.24603969E+01,0.00000000E+00,9.79295465E-01,2.07045350E-02
1.21110614E+01,3.43810081E+00,2.25515653E+00,2742.21062986877,179.951938759558,3.49357425E+00,3115.83355497719,7.82877543E+00,6.01340471E+00,2.24609088E+01,0.00000000E+00,9.79295462E-01,2.07045383E-02
1.21110739E+01,3.43862322E+00,2.25556900E+00,2745.51120187222,180.122928808535,3.49349862E+00,3115.29099691083,7.82884533E+00,6.01373537E+00,2.24614208E+01,0.00000000E+00,9.79295458E-01,2.07045417E-02
1.21110863E+01,3.43925136E+00,2.25606755E+00,2749.48503354339,180.329820337025,3.49340637E+00,3114.62933740026,7.82891476E+00,6.01406535E+00,2.24619317E+01,0.00000000E+00,9.79295455E-01,2.07045451E-02
1.21110987E+01,3.43976736E+00,2.25647212E+00,2752.75373138208,180.497886085859,3.49333309E+00,3114.10383962726,7.82898431E+00,6.01439557E+00,2.24624429E+01,0.00000000E+00,9.79295451E-01,2.07045485E-02
1.21111112E+01,3.44039841E+00,2.25697349E+00,2756.75651748195,180.706381670258,3.49324017E+00,3113.43762905451,7.82905347E+00,6.01472523E+00,2.24629533E+01,0.00000000E+00,9.79295448E-01,2.07045520E-02
1.21111236E+01,3.44091283E+00,2.25737490E+00,2760.02381873375,180.873482300029,3.49316807E+00,3112.92079029681,7.82912267E+00,6.01505500E+00,2.24634637E+01,0.00000000E+00,9.79295444E-01,2.07045555E-02
1.21111359E+01,3.44154251E+00,2.25787123E+00,2764.02845702942,181.080310286346,3.49307732E+00,3112.27038357912,7.82919147E+00,6.01538421E+00,2.24639733E+01,0.00000000E+00,9.79295441E-01,2.07045591E-02
1.21111483E+01,3.44206083E+00,2.25827835E+00,2767.32922769806,181.250139708715,3.49300334E+00,3111.74026827016,7.82926030E+00,6.01571350E+00,2.24644830E+01,0.00000000E+00,9.79295437E-01,2.07045627E-02
1.21111607E+01,3.44268278E+00,2.25876611E+00,2771.29513905511,181.453817709525,3.49291495E+00,3111.10701423134,7.82932876E+00,6.01604227E+00,2.24649918E+01,0.00000000E+00,9.79295434E-01,2.07045663E-02
1.21111730E+01,3.44321393E+00,2.25918160E+00,2774.68655655313,181.627497839687,3.49284000E+00,3110.57014959029,7.82939719E+00,6.01637104E+00,2.24655005E+01,0.00000000E+00,9.79295430E-01,2.07045699E-02
1.21111853E+01,3.44381576E+00,2.25965025E+00,2778.53428488429,181.823599041893,3.49275613E+00,3109.96950108954,7.82946533E+00,6.01669939E+00,2.24660086E+01,0.00000000E+00,9.79295426E-01,2.07045736E-02
1.21111976E+01,3.44437345E+00,2.26008170E+00,2782.10457231293,182.004321512421,3.49267982E+00,3109.42309551959,7.82953333E+00,6.01702758E+00,2.24665164E+01,0.00000000E+00,9.79295423E-01,2.07045774E-02
1.21112099E+01,3.44492639E+00,2.26051409E+00,2785.64897980774,182.185617938548,3.49260186E+00,3108.86497452469,7.82960124E+00,6.01735568E+00,2.24670240E+01,0.00000000E+00,9.79295419E-01,2.07045812E-02
1.21112222E+01,3.44550639E+00,2.26097178E+00,2789.37169751081,182.377719133998,3.49251802E+00,3108.26487000314,7.82966886E+00,6.01768338E+00,2.24675310E+01,0.00000000E+00,9.79295415E-01,2.07045850E-02
1.21112344E+01,3.44605802E+00,2.26140723E+00,2792.91693880993,182.560673807053,3.49243820E+00,3107.69364721754,7.82973641E+00,6.01801102E+00,2.24680378E+01,0.00000000E+00,9.79295411E-01,2.07045889E-02
1.21112466E+01,3.44664073E+00,2.26186984E+00,2796.66682051403,182.755240842024,3.49235257E+00,3107.08096254126,7.82980369E+00,6.01833828E+00,2.24685440E+01,0.00000000E+00,9.79295407E-01,2.07045928E-02
1.21112589E+01,3.44718165E+00,2.26230111E+00,2800.15227925484,182.936813491325,3.49227217E+00,3106.50580858952,7.82987086E+00,6.01866540E+00,2.24690500E+01,0.00000000E+00,9.79295403E-01,2.07045967E-02
1.21112711E+01,3.44777380E+00,2.26277223E+00,2803.97282303734,183.135369905597,3.49218465E+00,3105.87984163285,7.82993784E+00,6.01899230E+00,2.24695555E+01,0.00000000E+00,9.79295399E-01,2.07046007E-02
1.21112833E+01,3.44828548E+00,2.26317753E+00,2807.27837353334,183.306358518093,3.49210992E+00,3105.34545208337,7.83000474E+00,6.01931910E+00,2.24700609E+01,0.00000000E+00,9.79295395E-01,2.07046047E-02
1.21112954E+01,3.44890453E+00,2.26367175E+00,2811.28276436541,183.515076885232,3.49201757E+00,3104.68519003591,7.83007134E+00,6.01964550E+00,2.24705656E+01,0.00000000E+00,9.79295391E-01,2.07046088E-02
1.21113076E+01,3.44944035E+00,2.26409373E+00,2814.75338445441,183.69347502175,3.49194053E+00,3104.13449518803,7.83013778E+00,6.01997168E+00,2.24710700E+01,0.00000000E+00,9.79295387E-01,2.07046129E-02
1.21113197E+01,3.44999917E+00,2.26453641E+00,2818.37754492939,183.880810778396,3.49185890E+00,3103.55109683219,7.83020411E+00,6.02029773E+00,2.24715741E+01,0.00000000E+00,9.79295383E-01,2.07046170E-02
1.21113319E+01,3.45057744E+00,2.26499573E+00,2822.13275889987,184.075390301702,3.49177381E+00,3102.94308704802,7.83027028E+00,6.02062357E+00,2.24720779E+01,0.00000000E+00,9.79295379E-01,2.07046212E-02
1.21113440E+01,3.45108656E+00,2.26539546E+00,2825.44306284442,184.244893556761,3.49170122E+00,3102.42449004743,7.83033633E+00,6.02094928E+00,2.24725814E+01,0.00000000E+00,9.79295375E-01,2.07046254E-02
1.21113561E+01,3.45170168E+00,2.26588176E+00,2829.44776012525,184.451316797018,3.49161185E+00,3101.7861325222,7.83040204E+00,6.02127452E+00,2.24730841E+01,0.00000000E+00,9.79295370E-01,2.07046297E-02
1.21113681E+01,3.45225029E+00,2.26631471E+00,2833.02423700753,184.635288778368,3.49153253E+00,3101.21967077855,7.83046763E+00,6.02159959E+00,2.24735866E+01,0.00000000E+00,9.79295366E-01,2.07046340E-02
1.21113802E+01,3.45276801E+00,2.26672045E+00,2836.40348299604,184.807865060801,3.49145909E+00,3100.69529313522,7.83053323E+00,6.02192472E+00,2.24740891E+01,0.00000000E+00,9.79295362E-01,2.07046384E-02
1.21113923E+01,3.45336780E+00,2.26719224E+00,2840.32345394916,185.008737700367,3.49137314E+00,3100.08170396546,7.83059846E+00,6.02224934E+00,2.24745908E+01,0.00000000E+00,9.79295357E-01,2.07046428E-02
1.21114043E+01,3.45392377E+00,2.26762722E+00,2843.96187420774,185.194131295271,3.49129464E+00,3099.52140575415,7.83066353E+00,6.02257372E+00,2.24750921E+01,0.00000000E+00,9.79295353E-01,2.07046472E-02
1.21114163E+01,3.45445921E+00,2.26804201E+00,2847.47034623431,185.371092716597,3.49122111E+00,3098.99667305291,7.83072855E+00,6.02289808E+00,2.24755933E+01,0.00000000E+00,9.79295348E-01,2.07046517E-02
1.21114283E+01,3.45500266E+00,2.26846706E+00,2851.03572969174,185.552606772673,3.49114445E+00,3098.4496982957,7.83079341E+00,6.02322222E+00,2.24760941E+01,0.00000000E+00,9.79295344E-01,2.07046563E-02
1.21114403E+01,3.45559074E+00,2.26892994E+00,2854.89894427327,185.750477989977,3.49106003E+00,3097.84746705993,7.83085794E+00,6.02354591E+00,2.24765942E+01,0.00000000E+00,9.79295339E-01,2.07046609E-02
1.21114523E+01,3.45612330E+00,2.26935101E+00,2858.40195348893,185.930659607369,3.49098263E+00,3097.29541761193,7.83092247E+00,6.02386962E+00,2.24770943E+01,0.00000000E+00,9.79295335E-01,2.07046655E-02
1.21114642E+01,3.45664764E+00,2.26976901E+00,2861.85509339815,186.109700402221,3.49090472E+00,3096.73982998078,7.83098687E+00,6.02419319E+00,2.24775942E+01,0.00000000E+00,9.79295330E-01,2.07046702E-02
1.21114762E+01,3.45724509E+00,2.27024657E+00,2865.79479794253,186.314463383501,3.49081530E+00,3096.10228568411,7.83105090E+00,6.02451622E+00,2.24780932E+01,0.00000000E+00,9.79295325E-01,2.07046749E-02
1.21114881E+01,3.45779268E+00,2.27068254E+00,2869.41047897508,186.501590561213,3.49073421E+00,3095.52424588058,7.83111487E+00,6.02483918E+00,2.24785920E+01,0.00000000E+00,9.79295320E-01,2.07046797E-02
1.21115000E+01,3.45833465E+00,2.27111290E+00,2872.9935435014,186.686494143555,3.49065452E+00,3094.95629094084,7.83117860E+00,6.02516180E+00,2.24790903E+01,0.00000000E+00,9.79295316E-01,2.07046845E-02
1.21115119E+01,3.45884484E+00,2.27151877E+00,2876.37059280042,186.861043596088,3.49057914E+00,3094.4191495092,7.83124239E+00,6.02548457E+00,2.24795888E+01,0.00000000E+00,9.79295311E-01,2.07046894E-02
1.21115238E+01,3.45943434E+00,2.27198862E+00,2880.27755420913,187.063312274128,3.49049159E+00,3093.795404326,7.83130582E+00,6.02580683E+00,2.24800864E+01,0.00000000E+00,9.79295306E-01,2.07046943E-02
1.21115357E+01,3.45998371E+00,2.27242441E+00,2883.92332769715,187.251113958144,3.49041104E+00,3093.22164131223,7.83136910E+00,6.02612886E+00,2.24805837E+01,0.00000000E+00,9.79295301E-01,2.07046992E-02
1.21115475E+01,3.46053575E+00,2.27286314E+00,2887.59146847702,187.440373077217,3.49032968E+00,3092.64221663269,7.83143223E+00,6.02645071E+00,2.24810806E+01,0.00000000E+00,9.79295296E-01,2.07047042E-02
1.21115593E+01,3.46108088E+00,2.27329532E+00,2891.21827272146,187.62699368598,3.49024987E+00,3092.07393610492,7.83149521E+00,6.02677236E+00,2.24815773E+01,0.00000000E+00,9.79295291E-01,2.07047093E-02
1.21115712E+01,3.46161290E+00,2.27371666E+00,2894.76224702857,187.809112321018,3.49017221E+00,3091.52106471639,7.83155809E+00,6.02709389E+00,2.24820736E+01,0.00000000E+00,9.79295286E-01,2.07047144E-02
1.21115830E+01,3.46213136E+00,2.27412352E+00,2898.22007274587,187.985139929772,3.49009839E+00,3090.99562241887,7.83162086E+00,6.02741531E+00,2.24825698E+01,0.00000000E+00,9.79295280E-01,2.07047196E-02
1.21115948E+01,3.46269955E+00,2.27457229E+00,2902.01431241796,188.179491220814,3.49001605E+00,3090.40964109849,7.83168339E+00,6.02773639E+00,2.24830655E+01,0.00000000E+00,9.79295275E-01,2.07047248E-02
1.21116065E+01,3.46326320E+00,2.27501646E+00,2905.78314291501,188.372048218039,3.48993488E+00,3089.83209493897,7.83174566E+00,6.02805709E+00,2.24835605E+01,0.00000000E+00,9.79295270E-01,2.07047300E-02
1.21116183E+01,3.46380228E+00,2.27544031E+00,2909.39226585749,188.55597978826,3.48985773E+00,3089.28325219788,7.83180786E+00,6.02837771E+00,2.24840553E+01,0.00000000E+00,9.79295265E-01,2.07047354E-02
1.21116300E+01,3.46433263E+00,2.27585306E+00,2912.94731610821,188.735267065564,3.48978394E+00,3088.75840360817,7.83186993E+00,6.02869817E+00,2.24845499E+01,0.00000000E+00,9.79295259E-01,2.07047407E-02
1.21116418E+01,3.46485359E+00,2.27625691E+00,2916.44365244377,188.910853425886,3.48971225E+00,3088.24857715643,7.83193189E+00,6.02901849E+00,2.24850442E+01,0.00000000E+00,9.79295254E-01,2.07047461E-02
1.21116535E+01,3.46539995E+00,2.27668809E+00,2920.11496520348,189.098502668006,3.48963325E+00,3087.68686279124,7.83199367E+00,6.02933859E+00,2.24855382E+01,0.00000000E+00,9.79295248E-01,2.07047516E-02
1.21116652E+01,3.46596807E+00,2.27714028E+00,2923.93739755436,189.295495692083,3.48954919E+00,3087.08928245949,7.83205515E+00,6.02965824E+00,2.24860314E+01,0.00000000E+00,9.79295243E-01,2.07047571E-02
1.21116769E+01,3.46650481E+00,2.27756953E+00,2927.55329511406,189.482684946815,3.48946875E+00,3086.51754490298,7.83211656E+00,6.02997780E+00,2.24865245E+01,0.00000000E+00,9.79295237E-01,2.07047627E-02
1.21116886E+01,3.46704443E+00,2.27799954E+00,2931.19310226791,189.670391224189,3.48938865E+00,3085.94832915686,7.83217780E+00,6.03029713E+00,2.24870172E+01,0.00000000E+00,9.79295232E-01,2.07047683E-02
1.21117002E+01,3.46758219E+00,2.27842832E+00,2934.82486545016,189.857745736079,3.48930870E+00,3085.38028403794,7.83223888E+00,6.03061625E+00,2.24875095E+01,0.00000000E+00,9.79295226E-01,2.07047740E-02
1.21117119E+01,3.46811891E+00,2.27885675E+00,2938.45409171487,190.045132156536,3.48922866E+00,3084.81170420799,7.83229972E+00,6.03093503E+00,2.24880012E+01,0.00000000E+00,9.79295220E-01,2.07047797E-02
1.21117235E+01,3.46865414E+00,2.27928575E+00,2942.07771205788,190.232953199803,3.48914797E+00,3084.23861303436,7.83236049E+00,6.03125374E+00,2.24884928E+01,0.00000000E+00,9.79295214E-01,2.07047855E-02
1.21117351E+01,3.46918754E+00,2.27970994E+00,2945.69338856443,190.418850882902,3.48906923E+00,3083.67947414463,7.83242112E+00,6.03157226E+00,2.24889841E+01,0.00000000E+00,9.79295209E-01,2.07047913E-02
1.21117467E+01,3.46971794E+00,2.28013129E+00,2949.29313550345,190.603683800525,3.48899115E+00,3083.12512206138,7.83248161E+00,6.03189059E+00,2.24894751E+01,0.00000000E+00,9.79295203E-01,2.07047972E-02
1.21117583E+01,3.47024521E+00,2.28055072E+00,2952.87599974345,190.787852661022,3.48891325E+00,3082.57214725281,7.83254197E+00,6.03220876E+00,2.24899658E+01,0.00000000E+00,9.79295197E-01,2.07048032E-02
1.21117699E+01,3.47080063E+00,2.28099364E+00,2956.65485408795,190.98252900373,3.48883065E+00,3081.98591772901,7.83260209E+00,6.03252659E+00,2.24904559E+01,0.00000000E+00,9.79295191E-01,2.07048092E-02
1.21117814E+01,3.47132888E+00,2.28141305E+00,2960.25334140376,191.167055115962,3.48875301E+00,3081.43499201143,7.83266211E+00,6.03284429E+00,2.24909458E+01,0.00000000E+00,9.79295185E-01,2.07048153E-02
1.21117930E+01,3.47185725E+00,2.28182908E+00,2963.85702731258,191.350270281417,3.48867708E+00,3080.89629553592,7.83272198E+00,6.03316177E+00,2.24914354E+01,0.00000000E+00,9.79295179E-01,2.07048214E-02
1.21118045E+01,3.47237769E+00,2.28224034E+00,2967.41091626095,191.531557374894,3.48860157E+00,3080.36067220677,7.83278173E+00,6.03347912E+00,2.24919247E+01,0.00000000E+00,9.79295172E-01,2.07048276E-02
1.21118160E+01,3.47292922E+00,2.28267369E+00,2971.18175806756,191.722767780444,3.48852277E+00,3079.80181085512,7.83284125E+00,6.03379613E+00,2.24924134E+01,0.00000000E+00,9.79295166E-01,2.07048338E-02
1.21118275E+01,3.47344806E+00,2.28308260E+00,2974.7334705793,191.903369375321,3.48844803E+00,3079.27183732045,7.83290068E+00,6.03411304E+00,2.24929020E+01,0.00000000E+00,9.79295160E-01,2.07048401E-02
1.21118390E+01,3.47395996E+00,2.28348179E+00,2978.24183625483,192.079842084252,3.48837641E+00,3078.76407294711,7.83296001E+00,6.03442981E+00,2.24933903E+01,0.00000000E+00,9.79295154E-01,2.07048465E-02
1.21118505E+01,3.47450774E+00,2.28391084E+00,2982.00069269407,192.269696161201,3.48829882E+00,3078.21407754845,7.83301910E+00,6.03474626E+00,2.24938781E+01,0.00000000E+00,9.79295147E-01,2.07048529E-02
1.21118620E+01,3.47500647E+00,2.28430354E+00,2985.42709466018,192.443629884907,3.48822716E+00,3077.70620412987,7.83307818E+00,6.03506271E+00,2.24943659E+01,0.00000000E+00,9.79295141E-01,2.07048593E-02
1.21118734E+01,3.47555331E+00,2.28473955E+00,2989.18854975974,192.636930707411,3.48814586E+00,3077.13011093527,7.83313701E+00,6.03537881E+00,2.24948530E+01,0.00000000E+00,9.79295134E-01,2.07048659E-02
1.21118848E+01,3.47609185E+00,2.28517150E+00,2992.89754488498,192.828623025811,3.48806452E+00,3076.55384221423,7.83319567E+00,6.03569466E+00,2.24953398E+01,0.00000000E+00,9.79295128E-01,2.07048725E-02
1.21118963E+01,3.47658534E+00,2.28556401E+00,2996.30031542113,193.002977936702,3.48799164E+00,3076.03760164238,7.83325431E+00,6.03601052E+00,2.24958266E+01,0.00000000E+00,9.79295121E-01,2.07048791E-02
1.21119077E+01,3.47712567E+00,2.28599666E+00,3000.0304998311,193.195345901242,3.48791040E+00,3075.46224567199,7.83331267E+00,6.03632598E+00,2.24963127E+01,0.00000000E+00,9.79295114E-01,2.07048858E-02
1.21119191E+01,3.47766078E+00,2.28642531E+00,3003.72922453695,193.386124440591,3.48782985E+00,3074.89188265305,7.83337095E+00,6.03664134E+00,2.24967987E+01,0.00000000E+00,9.79295107E-01,2.07048926E-02
1.21119304E+01,3.47819695E+00,2.28685553E+00,3007.43984975497,193.5777911657,3.48774879E+00,3074.31801518105,7.83342902E+00,6.03695639E+00,2.24972841E+01,0.00000000E+00,9.79295101E-01,2.07048994E-02
1.21119418E+01,3.47872962E+00,2.28728015E+00,3011.13079190987,193.767149311355,3.48766964E+00,3073.75777297494,7.83348683E+00,6.03727104E+00,2.24977688E+01,0.00000000E+00,9.79295094E-01,2.07049063E-02
1.21119531E+01,3.47922709E+00,2.28767505E+00,3014.5819190822,193.943420136458,3.48759656E+00,3073.2405862989,7.83354468E+00,6.03758580E+00,2.24982538E+01,0.00000000E+00,9.79295087E-01,2.07049133E-02
1.21119645E+01,3.47976160E+00,2.28810160E+00,3018.29441423957,194.133998668517,3.48751691E+00,3072.67700288372,7.83360232E+00,6.03790024E+00,2.24987382E+01,0.00000000E+00,9.79295080E-01,2.07049203E-02
1.21119758E+01,3.48029126E+00,2.28852482E+00,3021.97773314223,194.323274472123,3.48743772E+00,3072.11677677179,7.83365980E+00,6.03821447E+00,2.24992222E+01,0.00000000E+00,9.79295073E-01,2.07049274E-02
1.21119871E+01,3.48081951E+00,2.28894398E+00,3025.65572366802,194.510916421992,3.48736020E+00,3071.56846393517,7.83371712E+00,6.03852847E+00,2.24997059E+01,0.00000000E+00,9.79295065E-01,2.07049346E-02
1.21119984E+01,3.48130098E+00,2.28932335E+00,3029.01190322501,194.680902107926,3.48729088E+00,3071.07823404976,7.83377444E+00,6.03884249E+00,2.25001896E+01,0.00000000E+00,9.79295058E-01,2.07049418E-02
1.21120097E+01,3.48183258E+00,2.28974404E+00,3032.72184819804,194.869575904865,3.48721344E+00,3070.53067218534,7.83383157E+00,6.03915628E+00,2.25006729E+01,0.00000000E+00,9.79295051E-01,2.07049491E-02
1.21120210E+01,3.48235940E+00,2.29016081E+00,3036.40291720775,195.056671938332,3.48713675E+00,3069.98850962692,7.83388851E+00,6.03946977E+00,2.25011556E+01,0.00000000E+00,9.79295044E-01,2.07049564E-02
1.21120322E+01,3.48288921E+00,2.29058003E+00,3040.10938449832,195.24504904371,3.48705960E+00,3069.44319167534,7.83394527E+00,6.03978300E+00,2.25016380E+01,0.00000000E+00,9.79295036E-01,2.07049638E-02
1.21120435E+01,3.48341771E+00,2.29099666E+00,3043.81119486361,195.432442572331,3.48698341E+00,3068.90475433812,7.83400186E+00,6.04009599E+00,2.25021200E+01,0.00000000E+00,9.79295029E-01,2.07049713E-02
1.21120547E+01,3.48394806E+00,2.29141291E+00,3047.53049455325,195.619844794715,3.48690787E+00,3068.37100381984,7.83405827E+00,6.04040871E+00,2.25026015E+01,0.00000000E+00,9.79295021E-01,2.07049788E-02
1.21120659E+01,3.48446916E+00,2.29182386E+00,3051.1893512309,195.805037158352,3.48683267E+00,3067.83974787877,7.83411447E+00,6.04072111E+00,2.25030825E+01,0.00000000E+00,9.79295014E-01,2.07049865E-02
1.21120771E+01,3.48498028E+00,2.29223115E+00,3054.78240162889,195.988753148087,3.48675681E+00,3067.30392251482,7.83417061E+00,6.04103344E+00,2.25035634E+01,0.00000000E+00,9.79295006E-01,2.07049941E-02
1.21120883E+01,3.48546556E+00,2.29261959E+00,3058.19771866345,196.164127071755,3.48668391E+00,3066.78909283311,7.83422680E+00,6.04134589E+00,2.25040444E+01,0.00000000E+00,9.79294998E-01,2.07050019E-02
1.21120995E+01,3.48597293E+00,2.29302523E+00,3061.7725844618,196.347434003681,3.48660793E+00,3066.25260373835,7.83428276E+00,6.04165801E+00,2.25045249E+01,0.00000000E+00,9.79294990E-01,2.07050097E-02
1.21121106E+01,3.48649476E+00,2.29344346E+00,3065.45369283046,196.536609652609,3.48652927E+00,3065.69729023859,7.83433856E+00,6.04196991E+00,2.25050050E+01,0.00000000E+00,9.79294982E-01,2.07050176E-02
1.21121218E+01,3.48702544E+00,2.29387128E+00,3069.20177010481,196.730311677028,3.48644803E+00,3065.12386836677,7.83439412E+00,6.04228145E+00,2.25054846E+01,0.00000000E+00,9.79294974E-01,2.07050255E-02
1.21121329E+01,3.48755744E+00,2.29429907E+00,3072.96377007825,196.924191006727,3.48636714E+00,3064.5530234873,7.83444952E+00,6.04259275E+00,2.25059637E+01,0.00000000E+00,9.79294966E-01,2.07050336E-02
1.21121440E+01,3.48807377E+00,2.29471067E+00,3076.61937016195,197.110913200434,3.48629042E+00,3064.01170474585,7.83450481E+00,6.04290388E+00,2.25064426E+01,0.00000000E+00,9.79294958E-01,2.07050417E-02
1.21121551E+01,3.48856822E+00,2.29510405E+00,3080.12413665677,197.289535361563,3.48621734E+00,3063.49615793118,7.83456000E+00,6.04321487E+00,2.25069212E+01,0.00000000E+00,9.79294950E-01,2.07050498E-02
1.21121662E+01,3.48907306E+00,2.29550680E+00,3083.70666892826,197.472579859174,3.48614218E+00,3062.96602812762,7.83461506E+00,6.04352570E+00,2.25073996E+01,0.00000000E+00,9.79294942E-01,2.07050581E-02
1.21121773E+01,3.48960759E+00,2.29593272E+00,3087.50443426032,197.666339579929,3.48606285E+00,3062.40658536663,7.83466993E+00,6.04383626E+00,2.25078775E+01,0.00000000E+00,9.79294934E-01,2.07050664E-02
1.21121884E+01,3.49011879E+00,2.29633958E+00,3091.14081835,197.851606059587,3.48598722E+00,3061.87333050367,7.83472466E+00,6.04414660E+00,2.25083550E+01,0.00000000E+00,9.79294925E-01,2.07050748E-02
1.21121994E+01,3.49059865E+00,2.29671879E+00,3094.55816456972,198.024438263869,3.48591758E+00,3061.38239227467,7.83477934E+00,6.04445687E+00,2.25088324E+01,0.00000000E+00,9.79294917E-01,2.07050832E-02
1.21122105E+01,3.49109473E+00,2.29711138E+00,3098.09499404017,198.203527721662,3.48584531E+00,3060.87299667517,7.83483390E+00,6.04476700E+00,2.25093096E+01,0.00000000E+00,9.79294908E-01,2.07050917E-02
1.21122215E+01,3.49163370E+00,2.29753960E+00,3101.94219191221,198.399055354918,3.48576594E+00,3060.3136543356,7.83488827E+00,6.04507685E+00,2.25097863E+01,0.00000000E+00,9.79294900E-01,2.07051003E-02
1.21122325E+01,3.49215776E+00,2.29795411E+00,3105.6875423361,198.588506647406,3.48568969E+00,3059.77639576501,7.83494241E+00,6.04538634E+00,2.25102624E+01,0.00000000E+00,9.79294891E-01,2.07051090E-02
1.21122435E+01,3.49265142E+00,2.29834511E+00,3109.21976636785,198.767378527067,3.48561761E+00,3059.26860579636,7.83499649E+00,6.04569575E+00,2.25107384E+01,0.00000000E+00,9.79294882E-01,2.07051178E-02
1.21122545E+01,3.49314535E+00,2.29873291E+00,3112.75794293554,198.944945633591,3.48554720E+00,3058.77266202702,7.83505045E+00,6.04600500E+00,2.25112141E+01,0.00000000E+00,9.79294873E-01,2.07051266E-02
1.21122655E+01,3.49367901E+00,2.29915568E+00,3116.58524331005,199.138705650095,3.48546923E+00,3058.2235620336,7.83510421E+00,6.04631395E+00,2.25116893E+01,0.00000000E+00,9.79294865E-01,2.07051355E-02
1.21122765E+01,3.49417535E+00,2.29955184E+00,3120.14911589409,199.320441282576,3.48539523E+00,3057.70251174719,7.83515777E+00,6.04662260E+00,2.25121641E+01,0.00000000E+00,9.79294856E-01,2.07051445E-02
1.21122874E+01,3.49465435E+00,2.29993584E+00,3123.59234621568,199.496756893876,3.48532298E+00,3057.19386924663,7.83521144E+00,6.04693145E+00,2.25126391E+01,0.00000000E+00,9.79294846E-01,2.07051535E-02
1.21122984E+01,3.49519306E+00,2.30037024E+00,3127.46933423465,199.696401951516,3.48524046E+00,3056.61302909696,7.83526470E+00,6.04723966E+00,2.25131131E+01,0.00000000E+00,9.79294837E-01,2.07051627E-02
1.21123093E+01,3.49569124E+00,2.30076941E+00,3131.05891848333,199.880031862214,3.48516542E+00,3056.08493482777,7.83531794E+00,6.04754785E+00,2.25135871E+01,0.00000000E+00,9.79294828E-01,2.07051719E-02
1.21123202E+01,3.49616058E+00,2.30114619E+00,3134.44446814584,200.053516627998,3.48509436E+00,3055.58493393206,7.83537113E+00,6.04785599E+00,2.25140609E+01,0.00000000E+00,9.79294819E-01,2.07051811E-02
1.21123311E+01,3.49670408E+00,2.30158444E+00,3138.36953985463,200.255494106849,3.48501111E+00,3054.99926435284,7.83542407E+00,6.04816376E+00,2.25145342E+01,0.00000000E+00,9.79294809E-01,2.07051905E-02
1.21123420E+01,3.49719603E+00,2.30197709E+00,3141.92656333332,200.436628979578,3.48493777E+00,3054.48340532561,7.83547691E+00,6.04847136E+00,2.25150072E+01,0.00000000E+00,9.79294800E-01,2.07052000E-02
1.21123529E+01,3.49768158E+00,2.30236447E+00,3145.44126506025,200.615493283979,3.48486547E+00,3053.97494671488,7.83552966E+00,6.04877884E+00,2.25154799E+01,0.00000000E+00,9.79294791E-01,2.07052095E-02
1.21123637E+01,3.49821046E+00,2.30278830E+00,3149.2740890815,200.811370437889,3.48478578E+00,3053.41461508152,7.83558219E+00,6.04908601E+00,2.25159522E+01,0.00000000E+00,9.79294781E-01,2.07052191E-02
1.21123746E+01,3.49867883E+00,2.30315973E+00,3152.67229290844,200.983187660807,3.48471715E+00,3052.93213304005,7.83563470E+00,6.04939314E+00,2.25164244E+01,0.00000000E+00,9.79294771E-01,2.07052288E-02
1.21123854E+01,3.49917939E+00,2.30355731E+00,3156.30810110774,201.167264332512,3.48464350E+00,3052.41444424469,7.83568704E+00,6.04970003E+00,2.25168962E+01,0.00000000E+00,9.79294761E-01,2.07052385E-02
1.21123963E+01,3.49970960E+00,2.30398130E+00,3160.16384451903,201.363754410319,3.48456406E+00,3051.85615571546,7.83573919E+00,6.05000663E+00,2.25173675E+01,0.00000000E+00,9.79294752E-01,2.07052484E-02
1.21124071E+01,3.50017544E+00,2.30435022E+00,3163.55536939318,201.534879489354,3.48449606E+00,3051.3783463458,7.83579131E+00,6.05031318E+00,2.25178387E+01,0.00000000E+00,9.79294742E-01,2.07052583E-02
1.21124179E+01,3.50067986E+00,2.30475121E+00,3167.23187862565,201.721045315237,3.48442167E+00,3050.85572263056,7.83584323E+00,6.05061946E+00,2.25183095E+01,0.00000000E+00,9.79294732E-01,2.07052683E-02
1.21124287E+01,3.50120348E+00,2.30516692E+00,3171.05284848027,201.914226685371,3.48434472E+00,3050.31520793207,7.83589499E+00,6.05092548E+00,2.25187799E+01,0.00000000E+00,9.79294722E-01,2.07052784E-02
1.21124395E+01,3.50165190E+00,2.30552142E+00,3174.32873140514,202.079109772527,3.48427958E+00,3049.85772426532,7.83594677E+00,6.05123153E+00,2.25192503E+01,0.00000000E+00,9.79294711E-01,2.07052886E-02
1.21124502E+01,3.50219234E+00,2.30594391E+00,3178.28135375523,202.275791858112,3.48420344E+00,3049.32307364908,7.83599820E+00,6.05153708E+00,2.25197199E+01,0.00000000E+00,9.79294701E-01,2.07052988E-02
