JDTDB,CalendarDate(TDB),X,Y,Z,VX,VY,VZ,LT,RG,RR,Note
2336291.500000000,A.D.1684-Jun-1200:00:00.0000,-5.438406120089293E+00,5.083864415247295E-02,1.222214820438594E-01,-1.594503350955313E-04,-7.190674312768854E-03,3.180018711241980E-05,3.141891728317461E-02,5.440016892017610E+00,9.291850037644295E-05,
2336301.500000000,A.D.1684-Jun-2200:00:00.0000,-5.439509070587643E+00,-2.107828646380275E-02,1.225279221135288E-01,-6.067769963670897E-05,-7.192730284383544E-03,2.948956686259430E-05,3.142418938934111E-02,5.440929728903227E+00,8.919075350691956E-05,
2336311.500000000,A.D.1684-Jul-0200:00:00.0000,-5.439611369043424E+00,-9.299426442771504E-02,1.228118532999175E-01,3.976350284098350E-05,-7.190133247033209E-03,2.729685870038708E-05,3.142917070396179E-02,5.441792216793460E+00,8.373997204786393E-05,
2336321.500000000,A.D.1684-Jul-1200:00:00.0000,-5.438720473219981E+00,-1.648908475027516E-01,1.230733221385051E-01,1.392135229959009E-04,-7.188544908928204E-03,2.501812439109294E-05,3.143390062154056E-02,5.442611176635215E+00,7.923786476089585E-05,
2336331.500000000,A.D.1684-Jul-2200:00:00.0000,-5.436832019578649E+00,-2.367574560435287E-01,1.233122491513786E-01,2.383521287849694E-04,-7.185622062402259E-03,2.272940520047720E-05,3.143834977531521E-02,5.443381523731239E+00,7.498499345846233E-05,
2336341.500000000,A.D.1684-Aug-0100:00:00.0000,-5.433947474859447E+00,-3.085819808762092E-01,1.235285855440060E-01,3.379029616500275E-04,-7.178782183633347E-03,2.053246602612814E-05,3.144252189174255E-02,5.444103903297525E+00,7.010009995465044E-05,
2336351.500000000,A.D.1684-Aug-1100:00:00.0000,-5.430071339405072E+00,-3.803475628467898E-01,1.237223465478246E-01,4.373803321828056E-04,-7.173747777418831E-03,1.823740602344604E-05,3.144643571178195E-02,5.444781560230601E+00,6.534099635516032E-05,
2336361.500000000,A.D.1684-Aug-2100:00:00.0000,-5.425198950566234E+00,-4.520462791157958E-01,1.238934266756547E-01,5.371719061876249E-04,-7.165742317214716E-03,1.598425133196330E-05,3.145005944629686E-02,5.445408990412091E+00,6.004379728369399E-05,
2336371.500000000,A.D.1684-Aug-3100:00:00.0000,-5.419337267113337E+00,-5.236597847357151E-01,1.240419054435914E-01,6.354683892668545E-04,-7.156600184622416E-03,1.371775864050633E-05,3.145342319022267E-02,5.445991404618538E+00,5.609773176536746E-05,
2336381.500000000,A.D.1684-Sep-1000:00:00.0000,-5.412483794280825E+00,-5.951782937839969E-01,1.241676827755120E-01,7.352181638044078E-04,-7.147219135232140E-03,1.142891058969371E-05,3.145650554350412E-02,5.446525097545226E+00,5.066209918402295E-05,
2336391.500000000,A.D.1684-Sep-2000:00:00.0000,-5.404640632907367E+00,-6.665888029741097E-01,1.242707662809078E-01,8.334329918422793E-04,-7.134928839374871E-03,9.171486317081370E-06,3.145930943927355E-02,5.447010577048282E+00,4.641033937510016E-05,
2336401.500000000,A.D.1684-Sep-3000:00:00.0000,-5.395812039900185E+00,-7.378749626786836E-01,1.243511864223460E-01,9.315628001364388E-04,-7.122127495112116E-03,6.903817279524899E-06,3.146184666958441E-02,5.447449884858465E+00,4.214087131980456E-05,
2336411.500000000,A.D.1684-Oct-1000:00:00.0000,-5.385995402995171E+00,-8.090297344514572E-01,1.244088120507998E-01,1.031805748147305E-03,-7.107832277752523E-03,4.653626511866972E-06,3.146409580016842E-02,5.447839309747270E+00,3.556007896372720E-05,
2336421.500000000,A.D.1684-Oct-2000:00:00.0000,-5.375197983557713E+00,-8.800335842622763E-01,1.244437919951819E-01,1.128422127681307E-03,-7.092936996391529E-03,2.343540596756519E-06,3.146608117526034E-02,5.448183066788279E+00,3.245523497969906E-05,
2336431.500000000,A.D.1684-Oct-3000:00:00.0000,-5.363417593625931E+00,-9.508776640882602E-01,1.244560227942383E-01,1.227078811313931E-03,-7.075981746425981E-03,8.815293750947812E-08,3.146778106977731E-02,5.448477394400005E+00,2.699247318546887E-05,
2336441.500000000,A.D.1684-Nov-0900:00:00.0000,-5.350658003964892E+00,-1.021549303563209E+00,1.244455109630195E-01,1.325333714161334E-03,-7.057878965069255E-03,-2.181272474905459E-06,3.146920402634441E-02,5.448723771692128E+00,2.171011987154434E-05,
2336451.500000000,A.D.1684-Nov-1900:00:00.0000,-5.336923587551218E+00,-1.092031137367629E+00,1.244123537961832E-01,1.421092269931606E-03,-7.039115627101252E-03,-4.485100754238730E-06,3.147035571086777E-02,5.448923179685882E+00,1.874032419465610E-05,
2336461.500000000,A.D.1684-Nov-2900:00:00.0000,-5.322212260382122E+00,-1.162317597404938E+00,1.243563952616254E-01,1.520332631996153E-03,-7.017123978422255E-03,-6.684809728266996E-06,3.147121755375763E-02,5.449072403156470E+00,1.170151649033676E-05,
2336471.500000000,A.D.1684-Dec-0900:00:00.0000,-5.306532875237457E+00,-1.232388951072850E+00,1.242778004937972E-01,1.616657462451594E-03,-6.996502178589792E-03,-9.003164309258280E-06,3.147181565422384E-02,5.449175961041992E+00,7.789639277473922E-06,
2336481.500000000,A.D.1684-Dec-1900:00:00.0000,-5.289883569295559E+00,-1.302235728171378E+00,1.241765197588549E-01,1.712829526979103E-03,-6.973477330879104E-03,-1.128171354242205E-05,3.147212684762316E-02,5.449229842508809E+00,3.494371630234164E-06,
2336491.500000000,A.D.1684-Dec-2900:00:00.0000,-5.272268511366068E+00,-1.371846535549222E+00,1.240525429385419E-01,1.810209138953947E-03,-6.947970758291655E-03,-1.350086493788042E-05,3.147215934874206E-02,5.449235469903104E+00,-2.575378718572880E-06,
