JDTDB,TDB,X,Y,Z,VX,VY,VZ,LT,RG,RR
2332466.5,1673-Dec-22,-9.287790951077451E-02,9.824140723814870E-01,7.434201419000773E-04,-1.741586909525917E-02,-1.674714615512383E-03,-2.137608659416667E-06,5.699252308510066E-03,9.867949474747917E-01,-2.808615998044678E-05
2332467.5,1673-Dec-23,-1.102784740427606E-01,9.805870796553401E-01,7.411703942243405E-04,-1.738435685987459E-02,-1.979180447414837E-03,-2.361768857036467E-06,5.699102017021133E-03,9.867689253101464E-01,-2.395715773621574E-05
2332468.5,1673-Dec-24,-1.276448186652173E-01,9.784559088664225E-01,7.386968519969776E-04,-1.734743099326921E-02,-2.283054145970332E-03,-2.585185623571373E-06,5.698975588897841E-03,9.867470349591796E-01,-1.982275590291198E-05
2332469.5,1673-Dec-25,-1.449715352214168E-01,9.760212019014002E-01,7.360002950616372E-04,-1.730510276757504E-02,-2.586236237935111E-03,-2.807786135658861E-06,5.698873051456683E-03,9.867292811515945E-01,-1.568429436288988E-05
2332470.5,1673-Dec-26,-1.622532277954790E-01,9.732837000126702E-01,7.330815760925298E-04,-1.725738539162010E-02,-2.888627472421112E-03,-3.029497545572701E-06,5.698794424271785E-03,9.867156672765472E-01,-1.154311466000316E-05
2332471.5,1673-Dec-27,-1.794845146467966E-01,9.702442435740547E-01,7.299416206336726E-04,-1.720429400632121E-02,-3.190128864735723E-03,-3.250246966691792E-06,5.698739719159880E-03,9.867061953800408E-01,-7.400561817330999E-06
2332472.5,1673-Dec-28,-1.966600301396428E-01,9.669037717929228E-01,7.265814271086517E-04,-1.714584567963559E-02,-3.490641739603028E-03,-3.469961545091482E-06,5.698708940156470E-03,9.867008661608013E-01,-3.257985467568360E-06
2332473.5,1673-Dec-29,-2.137744266674355E-01,9.632633223795896E-01,7.230020667208648E-04,-1.708205940088410E-02,-3.790067773338185E-03,-3.688568603399101E-06,5.698702083488604E-03,9.866996789655627E-01,8.832601341395684E-07
2332474.5,1673-Dec-30,-2.308223765709008E-01,9.593240311751313E-01,7.192046831872677E-04,-1.701295607417564E-02,-4.088309034839794E-03,-3.905995823714549E-06,5.698719137551026E-03,9.867026317849362E-01,5.021817288446256E-06
2332475.5,1673-Dec-31,-2.477985740490957E-01,9.550871317387523E-01,7.151904922861546E-04,-1.693855851066412E-02,-4.385268025541083E-03,-4.122171428999797E-06,5.698760082892050E-03,9.867097212509677E-01,9.156326969982788E-06
2332476.5,1674-Jan-01,-2.646977370620188E-01,9.505539548955908E-01,7.109607812402348E-04,-1.685889141944020E-02,-4.680847718638574E-03,-4.337024327371604E-06,5.698824892213327E-03,9.867209426370939E-01,1.328543143613198E-05
